sex,age,race,priors_count,days_b_screening_arrest,c_charge_degree,label,jailtime
1,49,0,0,0.0,0,1,0
1,50,1,0,-2.0,1,1,2
1,26,1,2,0.0,1,0,-1
0,34,1,0,-1.0,1,0,31
0,28,1,1,-1.0,1,1,9
1,36,1,4,74.0,1,0,37
1,45,0,1,-48.0,1,0,47
1,30,0,0,0.0,1,0,0
1,24,0,3,-1.0,1,0,1
1,25,0,0,0.0,0,0,0
1,25,0,4,-1.0,0,0,9
1,45,1,2,-1.0,1,1,0
1,26,1,1,-1.0,1,0,3
1,37,0,2,-1.0,1,1,28
1,24,0,0,-1.0,0,1,1
1,40,1,2,-1.0,0,1,1
0,33,0,0,-2.0,1,1,0
1,53,0,18,0.0,1,1,1
1,55,0,0,-7.0,0,1,5
1,30,0,6,-1.0,1,0,17
1,21,0,1,-15.0,1,0,15
1,55,1,0,-1.0,0,1,0
1,22,1,1,-1.0,1,0,0
0,23,0,1,-6.0,1,1,0
0,24,1,7,-125.0,0,0,125
0,40,0,13,752.0,1,0,107
1,57,1,9,-1.0,1,0,58
1,33,1,0,-2.0,0,0,0
1,32,1,2,0.0,1,1,1
1,47,1,3,-1.0,1,1,13
1,51,1,6,11.0,0,0,18
1,22,0,1,-1.0,1,1,1
1,47,1,2,-1.0,1,1,1
1,28,1,1,-21.0,1,0,0
1,21,0,1,117.0,1,0,41
1,28,0,5,-1.0,1,1,34
0,44,1,1,0.0,0,0,6
1,25,0,0,0.0,1,0,2
1,34,0,4,-1.0,0,1,0
1,65,1,0,0.0,0,1,0
1,33,1,5,0.0,1,0,119
0,23,1,0,-1.0,0,1,0
0,44,1,0,-2.0,0,1,0
1,21,0,1,88.0,1,0,527
1,24,0,1,-1.0,0,1,0
1,51,1,1,-1.0,0,1,1
0,21,0,0,-1.0,1,0,1
1,39,1,6,-1.0,1,1,0
1,29,0,29,-1.0,1,0,5
1,24,1,1,-5.0,1,1,0
0,23,0,0,-1.0,1,0,2
1,31,0,11,0.0,1,0,-1
0,35,0,0,-1.0,0,1,0
1,30,0,0,-1.0,1,1,0
1,34,1,8,-104.0,1,1,69
0,39,0,4,-3.0,1,1,3
1,29,0,6,702.0,0,1,5
1,51,1,0,-1.0,0,1,1
1,22,1,1,-1.0,1,1,236
1,29,1,2,-24.0,1,1,22
1,35,1,8,-259.0,1,0,252
1,32,1,6,-1.0,1,0,2
1,33,1,3,-16.0,0,0,11
1,58,1,5,-1.0,1,0,1
1,54,0,0,-1.0,1,1,27
1,30,0,3,-166.0,1,1,1
1,33,0,2,-1.0,1,0,28
1,24,0,0,63.0,1,0,10
1,48,0,10,0.0,1,1,175
1,23,0,0,-1.0,0,1,3
1,23,1,2,-1.0,1,0,15
1,47,0,1,0.0,0,1,1
1,21,0,0,-1.0,1,1,2
1,29,0,0,-1.0,0,0,1
1,48,1,2,-1.0,1,1,0
1,37,1,4,-1.0,0,0,82
1,50,1,3,-1.0,1,1,14
1,19,0,3,-1.0,1,0,1
1,49,0,13,-1.0,1,1,0
1,58,1,2,-1.0,1,1,5
1,31,0,6,0.0,1,1,0
1,23,0,1,-1.0,0,1,0
0,23,0,0,0.0,1,0,0
1,31,1,17,-1.0,1,0,1
1,33,0,0,-1.0,1,0,83
1,57,1,6,-23.0,1,1,1
0,31,1,0,-3.0,0,1,0
1,57,0,19,-1.0,1,1,3
1,57,1,12,0.0,0,1,3
1,29,0,6,-1.0,0,0,0
1,30,0,0,0.0,0,0,0
1,45,0,11,-1.0,1,1,0
1,42,1,0,0.0,1,1,0
1,48,0,7,-1.0,1,1,0
1,29,0,12,0.0,1,0,12
1,23,1,0,521.0,1,1,7
0,28,1,0,-1.0,1,1,0
1,25,0,1,-1.0,0,0,1
0,34,1,3,-1.0,0,1,10
0,28,0,1,-87.0,1,0,1
1,27,0,0,-1.0,1,1,1
1,39,0,4,0.0,1,1,40
0,55,1,6,1001.0,1,1,36
1,27,0,4,-1.0,1,0,50
1,30,1,7,-1.0,1,0,0
1,31,0,15,-1.0,0,0,4
1,20,0,1,-1.0,0,0,0
1,26,1,2,-1.0,1,0,0
1,44,0,7,-49.0,1,0,27
1,34,1,0,-1.0,1,0,1
1,27,1,0,-1.0,0,1,0
1,21,0,1,-414.0,1,0,1
1,29,0,4,-1.0,1,1,1
1,27,0,7,-1.0,1,1,4
0,24,1,0,-1.0,1,1,1
1,29,0,0,-1.0,1,0,0
1,20,1,0,-1.0,1,1,0
0,23,1,0,-1.0,1,1,0
0,48,0,0,0.0,0,1,0
1,34,0,0,0.0,0,0,0
1,46,0,1,-1.0,0,0,1
0,41,1,3,-1.0,1,1,1
1,26,0,3,-1.0,1,0,0
1,37,0,11,-1.0,1,0,1
0,54,1,7,-98.0,1,1,20
0,22,1,2,-1.0,1,1,0
1,32,0,7,-1.0,1,1,0
1,44,0,0,-1.0,0,1,2
1,28,0,1,-90.0,1,1,48
1,60,0,3,-1.0,0,1,0
1,49,1,0,0.0,1,1,-1
1,32,0,9,-59.0,1,1,57
1,30,0,10,0.0,0,0,1
1,52,1,0,-1.0,1,1,1
1,34,0,0,-1.0,1,1,1
1,55,0,5,-1.0,1,0,3
1,33,0,0,-1.0,0,1,0
1,22,0,0,-1.0,1,0,0
0,27,0,0,0.0,0,1,1
1,20,0,0,-1.0,1,0,0
1,33,1,0,-1.0,1,1,53
1,26,0,0,-1.0,0,1,2
1,29,0,0,-1.0,0,1,1
1,32,0,1,0.0,0,1,0
1,37,1,4,0.0,0,1,0
1,31,0,15,0.0,1,1,104
1,29,0,6,-1.0,1,0,0
1,31,0,6,0.0,1,1,41
0,36,1,2,-1.0,1,1,1
1,35,0,4,-309.0,0,1,6
0,37,0,1,-11.0,1,1,8
1,34,1,5,-1.0,0,0,6
1,20,1,1,-1.0,0,0,1
0,50,0,12,316.0,0,0,434
1,24,1,8,-1.0,1,0,35
1,29,0,8,-1.0,0,0,0
0,45,0,1,-4.0,1,1,2
1,34,1,2,-1.0,1,0,0
1,70,0,0,-1.0,0,1,1
1,26,0,2,607.0,1,1,37
1,23,0,4,-1.0,1,1,3
1,27,1,5,-12.0,0,1,2
1,44,1,6,-1.0,1,0,118
1,23,0,2,334.0,0,0,100
1,26,0,0,-1.0,0,1,0
0,23,1,2,-1.0,0,1,0
1,27,0,3,-1.0,1,0,7
0,46,1,1,-1.0,1,1,25
0,27,0,1,0.0,1,1,26
1,45,1,7,-1.0,1,1,1
1,42,0,1,-12.0,0,1,7
0,24,1,3,-1.0,0,0,0
1,20,0,2,-1.0,1,0,2
1,49,1,3,0.0,1,1,0
1,29,1,8,149.0,0,0,78
1,29,0,0,0.0,1,1,-1
0,52,1,1,-8.0,1,1,3
1,37,0,4,0.0,0,0,1
1,26,0,1,-1.0,0,1,7
1,53,0,15,-1.0,1,0,80
1,47,0,1,-27.0,1,1,17
1,38,0,0,-1.0,0,0,749
1,25,0,1,0.0,1,1,-1
1,21,0,1,-1.0,1,0,5
1,48,0,0,0.0,0,1,1
0,40,1,1,-55.0,1,1,0
0,24,0,0,-1.0,1,1,1
1,22,0,0,-1.0,1,0,0
1,38,1,2,0.0,0,1,28
1,23,0,0,0.0,1,0,3
1,54,0,2,-1.0,0,1,0
1,24,0,1,0.0,1,1,10
0,44,1,0,-1.0,0,0,0
1,64,1,0,-1.0,0,1,0
1,38,1,5,-18.0,0,0,0
0,45,0,0,-1.0,0,1,0
1,49,0,1,-1.0,1,1,5
1,33,0,0,-1.0,0,1,0
1,44,0,2,-1.0,1,1,1
1,51,0,3,-1.0,1,1,3
1,50,0,0,0.0,1,1,0
1,33,1,2,-22.0,0,1,21
0,54,1,0,-1.0,0,1,29
1,28,0,3,-1.0,1,0,0
1,33,1,14,-78.0,1,1,70
1,42,0,17,-1.0,0,0,51
1,34,1,3,-1.0,1,1,1
1,38,1,2,-1.0,1,0,9
1,21,0,1,-1.0,1,0,1
1,33,0,5,0.0,1,1,-1
1,32,0,9,-1.0,0,0,23
1,45,1,1,0.0,0,1,1
1,30,1,1,-1.0,1,0,33
0,29,0,0,-1.0,1,1,1
1,44,0,3,-86.0,0,1,1
0,51,1,0,-1.0,0,0,7
0,28,0,0,-1.0,1,1,0
1,27,1,1,-1.0,1,1,0
1,28,0,16,-1.0,1,0,29
0,30,0,0,0.0,1,1,-1
1,32,0,0,-1.0,0,1,1
1,27,1,5,-1.0,1,1,0
1,21,0,1,-1.0,1,0,2
1,21,0,0,-1.0,1,1,1
0,34,1,0,-1.0,1,0,62
1,24,0,7,-1.0,1,0,199
1,32,1,0,-1.0,0,1,19
0,38,1,5,-1.0,1,0,41
1,56,0,3,-28.0,0,1,14
0,44,0,0,-1.0,0,1,1
1,31,0,1,-1.0,0,0,0
0,25,1,6,-1.0,1,1,24
0,20,0,0,-1.0,0,1,0
1,35,0,1,-1.0,0,1,1
1,33,0,1,-1.0,1,0,0
1,24,0,0,-1.0,0,1,1
0,40,0,2,-7.0,0,1,3
1,27,0,9,0.0,1,0,0
0,21,0,2,-72.0,0,1,0
1,38,0,9,-1.0,1,0,1
1,20,1,0,-1.0,1,0,1
1,30,0,9,-1.0,1,0,1
1,36,1,9,0.0,1,0,19
1,23,0,2,-1.0,0,0,7
1,39,0,21,-1.0,1,0,0
1,29,1,3,-1.0,1,0,0
1,58,1,2,-1.0,0,0,0
1,23,0,2,-1.0,1,1,35
1,23,1,3,-1.0,0,0,26
0,68,0,5,-4.0,1,1,0
0,26,1,2,0.0,0,1,0
1,51,0,0,-1.0,1,0,1
1,25,0,0,-1.0,0,1,0
1,40,0,5,0.0,1,0,55
1,51,0,14,-11.0,1,1,7
1,27,0,2,-1.0,0,0,15
1,49,0,11,-1.0,0,0,32
1,36,0,0,-1.0,0,1,2
1,28,1,5,-76.0,0,1,6
1,20,0,0,-4.0,1,1,3
1,21,0,2,0.0,1,0,86
0,31,0,0,0.0,1,1,1
1,57,0,0,0.0,0,1,0
0,61,1,8,0.0,1,0,30
1,35,0,3,-23.0,1,0,9
1,54,0,3,-1.0,1,0,2
1,39,1,0,-1.0,1,1,1
1,24,0,1,-1.0,1,1,33
0,29,0,0,-1.0,1,0,1
1,48,0,8,-1.0,1,0,11
1,30,0,6,0.0,0,0,0
1,26,0,10,-1.0,1,0,1
1,37,0,12,0.0,1,0,0
1,26,0,4,0.0,1,0,45
1,29,0,7,0.0,0,0,8
1,26,0,1,-1.0,0,0,29
1,60,0,2,0.0,1,1,0
1,27,1,2,-1.0,1,0,0
1,41,0,16,379.0,1,0,-1
1,22,1,1,-1.0,1,1,0
1,28,0,3,0.0,1,1,0
1,33,0,13,0.0,1,0,0
1,28,0,2,-1.0,1,1,125
1,55,1,0,-1.0,0,0,-1
1,21,0,6,-19.0,1,0,0
1,28,0,2,-1.0,1,0,1
0,22,0,0,-1.0,0,1,0
0,29,1,6,-2.0,1,0,67
1,45,0,5,230.0,1,1,1
1,24,0,2,0.0,0,0,49
1,50,0,12,-22.0,1,0,1
1,24,0,1,-1.0,0,0,1
1,47,0,1,-1.0,1,1,49
1,54,1,6,0.0,1,1,0
0,42,1,0,-1.0,0,1,1
1,35,1,5,-20.0,1,1,0
1,30,0,0,-1.0,1,0,1
1,53,1,1,-1.0,1,1,0
0,31,0,2,-1.0,0,1,2
1,31,0,0,-1.0,1,0,1
1,23,0,4,-1.0,1,1,2
1,47,0,9,-1.0,1,1,64
1,24,0,9,-1.0,0,0,3
0,22,0,2,-1.0,1,1,2
1,45,0,1,-22.0,0,1,0
0,30,0,2,-1.0,1,1,0
1,30,0,5,-1.0,0,0,5
0,43,1,22,-1.0,0,0,26
1,50,0,0,0.0,0,1,0
0,24,0,2,-1.0,1,0,1
0,42,1,3,-3.0,1,1,0
0,29,1,1,-1.0,1,0,13
1,31,0,0,0.0,0,1,1
1,25,0,5,-1.0,1,0,54
1,36,0,4,0.0,1,1,1
1,24,0,1,-1.0,0,0,2
1,28,1,5,0.0,1,1,0
1,31,1,0,-1.0,0,0,0
1,23,0,0,-1.0,1,1,3
1,29,1,4,-1.0,0,0,7
1,51,0,11,-1.0,0,0,79
1,34,0,1,-1.0,1,1,1
1,29,0,12,0.0,1,0,0
1,39,0,13,-1.0,1,0,1
0,36,0,0,0.0,0,1,0
1,59,0,15,-1.0,0,0,14
1,23,0,3,-1.0,1,0,0
1,31,0,15,0.0,1,1,-1
1,53,1,0,0.0,0,1,-1
1,34,0,12,0.0,1,1,34
0,63,0,1,0.0,1,1,0
1,21,0,0,-1.0,1,0,0
0,21,0,0,0.0,1,0,0
1,47,1,28,-1.0,1,0,33
1,34,0,7,0.0,1,0,-1
1,58,1,4,0.0,1,0,0
0,40,0,4,0.0,1,0,5
1,36,0,16,-8.0,1,0,8
0,23,0,0,-1.0,0,1,1
1,34,0,5,-1.0,1,0,0
1,56,1,13,-13.0,1,1,6
0,52,1,0,-6.0,1,1,0
1,56,0,0,-1.0,1,1,6
0,37,0,0,-1.0,0,1,1
0,50,1,0,0.0,0,1,1
1,25,0,1,-1.0,1,0,0
1,22,0,0,-1.0,1,0,0
0,43,1,0,0.0,0,0,0
1,30,1,1,-1.0,0,1,35
1,29,0,0,-1.0,1,1,0
1,24,1,0,-1.0,1,1,0
1,29,0,7,-1.0,0,0,0
0,24,1,0,-2.0,1,1,0
0,74,0,0,-1.0,1,1,0
1,27,0,8,0.0,0,0,0
1,37,0,1,-1.0,1,0,0
1,39,0,8,197.0,1,0,4
1,29,1,5,0.0,1,1,0
0,35,0,5,-1.0,1,1,0
1,29,0,1,-1.0,0,0,99
1,36,1,1,-1.0,1,1,1
1,61,0,13,64.0,1,0,66
1,26,1,2,0.0,1,1,1
0,26,0,1,-1.0,1,1,1
0,39,1,11,-1.0,1,0,1
1,22,0,3,-1.0,1,0,1
1,28,1,0,-1.0,1,1,1
1,51,1,1,-2.0,1,0,0
0,35,0,0,-1.0,0,1,1
0,23,0,0,-1.0,0,1,1
1,29,0,6,0.0,1,0,0
1,20,0,0,-1.0,1,0,1
1,24,0,1,-1.0,0,0,6
0,23,0,2,-1.0,0,1,1
0,33,0,5,-1.0,1,1,186
1,21,1,1,-1.0,1,0,0
1,59,1,3,-3.0,0,1,2
1,26,1,4,0.0,1,0,2
1,38,0,2,-1.0,1,1,0
1,19,1,5,-31.0,0,0,28
1,28,0,2,-1.0,1,1,3
1,23,0,2,-1.0,1,0,58
1,21,0,1,-1.0,1,0,1
1,52,0,0,-1.0,0,0,1
1,56,0,12,-1.0,1,0,1
1,40,1,1,-1.0,0,1,1
0,48,1,8,-26.0,0,0,23
1,24,0,2,561.0,0,1,0
0,26,0,0,-1.0,1,1,0
1,66,1,1,-14.0,1,0,4
0,54,0,6,-1.0,1,1,1
1,31,1,4,-1.0,0,0,26
1,34,1,0,-1.0,1,1,0
1,25,0,9,-1.0,1,0,84
1,47,1,2,-7.0,1,1,6
1,51,0,12,-1.0,1,0,0
1,25,1,1,-23.0,1,1,-1
1,25,0,0,-1.0,1,0,20
0,31,0,2,-1.0,1,0,0
1,44,0,2,367.0,1,0,0
1,36,1,1,-1.0,1,1,0
1,49,1,0,0.0,0,1,-1
1,31,0,0,-1.0,1,1,0
1,30,1,1,-1.0,1,1,0
1,29,0,3,-1.0,1,0,0
0,53,1,6,-1.0,1,0,10
1,21,0,1,-1.0,1,0,456
1,21,0,0,-1.0,1,1,0
0,27,0,1,0.0,1,0,0
0,65,0,0,-1.0,1,1,0
0,59,1,0,-1.0,0,1,0
1,59,0,0,-1.0,0,1,1
1,24,0,0,-1.0,0,1,3
1,40,0,0,0.0,1,1,1
1,51,0,0,-1.0,1,0,2
1,34,0,10,-1.0,1,0,0
1,30,0,1,0.0,1,0,-1
1,52,0,1,-1.0,1,1,0
1,29,1,1,-39.0,1,0,33
1,24,0,15,-31.0,1,0,4
1,38,0,2,-1.0,1,0,2
0,22,0,0,-6.0,1,1,0
1,43,0,0,-1.0,1,1,3
1,32,1,5,0.0,1,0,55
1,55,0,0,-1.0,1,1,1
1,26,0,2,-1.0,1,1,8
1,23,1,1,-1.0,0,1,0
0,47,0,0,-1.0,1,1,3
1,28,1,1,-1.0,0,0,0
1,27,0,0,0.0,1,0,0
1,61,0,2,-1.0,1,0,3
1,26,0,0,-1.0,1,1,2
1,41,0,1,-38.0,0,1,29
0,28,1,1,0.0,0,0,0
1,43,0,0,-1.0,1,0,1
1,30,1,3,225.0,1,1,70
1,33,0,21,-6.0,0,0,6
1,21,1,0,-1.0,0,1,0
0,32,1,0,-1.0,0,1,1
1,22,0,1,0.0,1,0,0
1,51,0,3,0.0,1,1,0
1,20,0,2,-1.0,1,0,129
1,35,1,2,-1.0,1,1,1
0,37,0,3,-1.0,1,1,29
1,28,0,0,-2.0,0,0,0
1,41,1,3,-1.0,0,0,1
1,24,0,0,-1.0,0,0,1
0,33,0,3,-1.0,0,1,2
1,25,0,4,-102.0,1,0,0
0,30,1,4,-1.0,1,1,29
1,20,0,1,0.0,1,0,6
0,42,0,1,-10.0,1,1,-1
0,40,0,15,-1.0,1,0,65
1,39,0,0,-1.0,1,0,0
1,21,0,0,0.0,1,1,3
1,39,1,2,-2.0,1,0,1
1,24,1,0,0.0,1,1,0
1,41,0,0,-1.0,1,1,0
1,39,0,1,-1.0,1,1,1
0,24,0,3,-1.0,1,1,0
0,24,0,1,-23.0,1,1,0
1,29,0,0,-1.0,0,0,1
1,39,0,35,-45.0,1,1,3
1,25,1,2,-12.0,0,0,11
0,23,1,0,-1.0,1,0,1
1,22,0,1,0.0,1,0,0
0,26,0,4,-1.0,0,0,1
1,26,0,3,-1.0,0,0,205
0,24,0,3,-1.0,0,0,2
1,44,0,0,-1.0,0,1,34
1,36,1,1,-19.0,1,0,18
1,39,1,10,-1.0,1,0,1
1,42,1,0,-1.0,1,1,0
1,45,1,1,-2.0,0,1,1
1,25,0,7,-1.0,1,0,20
0,28,1,7,606.0,1,1,144
1,33,1,0,-1.0,1,1,5
1,25,1,0,-1.0,0,1,3
1,32,0,5,-10.0,1,1,9
1,23,0,0,-1.0,1,1,3
1,39,1,0,-1.0,0,1,1
1,27,0,12,-1.0,1,0,1
0,35,1,4,-1.0,0,1,1
1,23,0,1,-58.0,1,1,2
0,38,0,0,0.0,0,1,0
1,30,0,4,-10.0,1,1,7
1,30,1,1,-1.0,1,1,28
0,30,1,0,0.0,0,1,0
1,26,0,18,-1.0,1,0,197
1,31,0,2,-1.0,1,1,2
1,34,0,0,-1.0,1,1,108
0,25,0,0,-1.0,0,1,44
0,26,1,1,-13.0,1,1,8
1,38,0,2,0.0,1,0,9
0,37,0,0,-1.0,0,1,0
1,34,1,3,-1.0,0,1,0
1,44,0,7,-42.0,1,0,26
0,38,0,0,-1.0,1,1,25
0,31,0,0,-1.0,0,1,2
0,29,1,0,0.0,0,1,0
1,20,1,1,28.0,1,0,15
1,22,0,0,-1.0,1,1,1
0,51,0,0,-3.0,0,1,0
1,24,0,2,-1.0,0,0,0
1,47,0,0,-1.0,1,0,1
0,36,0,1,-1.0,1,0,6
1,21,0,1,-1.0,0,1,1
1,25,0,3,-1.0,0,0,80
1,23,0,5,-1.0,1,0,4
1,23,0,0,-1.0,0,1,0
0,24,1,0,-1.0,0,1,0
1,35,1,2,-1.0,1,0,2
0,23,0,0,-2.0,0,1,0
0,19,0,0,-1.0,0,0,1
1,32,1,0,-1.0,1,0,5
0,39,1,0,-3.0,0,0,0
1,30,0,12,0.0,1,0,9
1,33,0,2,-1.0,1,1,258
0,36,1,0,-1.0,0,1,0
1,61,0,1,-81.0,1,1,81
1,29,0,8,-1.0,1,0,2
0,40,1,0,0.0,1,1,0
1,53,0,4,-4.0,1,1,1
0,28,1,0,-1.0,0,1,0
1,38,0,2,0.0,0,1,29
1,27,0,9,-1.0,1,0,1
1,55,1,0,-1.0,1,1,0
1,22,0,1,-1.0,0,1,1
0,34,0,1,-1.0,1,1,2
1,55,1,1,-17.0,0,1,4
1,24,0,2,0.0,1,1,91
0,47,0,21,-1.0,0,0,21
1,41,0,0,0.0,0,1,0
1,41,0,0,-2.0,1,1,0
1,61,0,12,-1.0,1,1,241
1,57,0,3,0.0,1,1,1
0,38,1,2,-1.0,0,1,0
1,25,1,13,-1.0,1,0,5
1,23,0,0,-1.0,1,0,0
1,23,1,3,-1.0,1,1,9
1,20,0,0,-1.0,1,1,0
1,44,1,1,-1.0,1,1,1
0,38,1,1,-23.0,0,1,1
1,56,0,5,-1.0,1,0,597
1,43,1,2,0.0,1,0,5
1,22,0,0,-1.0,1,0,149
1,31,0,6,-54.0,1,0,53
1,32,0,0,-1.0,1,1,1
1,29,0,0,0.0,1,1,1
1,22,0,1,0.0,1,0,103
1,23,0,3,-1.0,1,0,44
1,24,1,1,-23.0,1,1,2
1,45,0,0,0.0,0,1,-1
1,21,0,2,-1.0,1,1,1
0,29,0,0,0.0,0,1,1
0,51,1,0,-1.0,0,0,1
1,36,0,2,-1.0,0,0,1
1,25,0,1,0.0,1,1,0
1,46,0,13,-1.0,1,1,141
1,62,0,22,0.0,1,0,33
1,25,0,0,-1.0,1,0,0
1,27,1,2,-1.0,1,1,1
0,22,1,3,-1.0,1,0,2
0,34,1,9,84.0,0,0,0
1,37,0,1,-1.0,1,1,2
1,21,1,0,-1.0,1,0,1
1,51,1,3,-125.0,0,0,0
0,39,1,2,-1.0,1,0,0
1,43,0,8,-1.0,1,0,1
1,22,0,0,0.0,0,0,0
0,28,0,4,-1.0,1,1,2
1,43,1,0,-1.0,1,0,0
1,27,1,7,-1.0,1,0,0
1,27,0,0,-1.0,1,0,54
1,31,1,1,-1.0,1,0,1
0,28,0,0,0.0,0,1,0
1,58,1,3,-4.0,0,1,0
1,22,1,0,-1.0,1,0,6
1,31,0,5,-1.0,1,1,2
1,33,0,0,0.0,1,1,40
1,26,0,6,0.0,0,0,1
0,23,0,1,0.0,0,1,-1
1,32,1,11,-1.0,1,1,141
1,22,1,0,0.0,1,1,1
0,35,0,2,-1.0,1,1,1
1,47,1,1,0.0,1,0,81
1,35,0,2,-14.0,1,1,13
1,29,0,17,-1.0,1,0,1
0,54,1,1,-7.0,0,1,4
1,29,1,0,-1.0,1,1,89
0,28,0,0,-1.0,0,0,0
1,51,0,17,-2.0,1,0,0
0,36,0,0,0.0,0,1,0
1,35,1,3,-1.0,0,0,9
1,20,0,1,-1.0,1,0,1
1,25,0,0,0.0,1,1,2
1,29,0,2,-1.0,0,1,1
1,31,0,0,0.0,1,0,-1
1,39,1,0,0.0,0,1,0
1,30,0,1,-1.0,1,0,132
0,23,0,0,0.0,1,1,0
0,23,0,1,-1.0,1,1,0
0,37,0,0,-3.0,0,1,0
1,30,0,21,0.0,1,0,0
1,33,0,18,-1.0,1,0,0
1,20,0,0,-2.0,0,0,0
0,61,0,1,-79.0,1,1,51
1,30,0,9,-1.0,1,0,8
1,23,0,1,-1.0,1,1,35
0,27,0,0,-2.0,1,0,0
1,38,0,10,-1.0,0,1,0
1,42,0,1,-1.0,1,1,1
1,31,0,0,-1.0,1,1,0
1,23,0,2,-1.0,1,0,6
1,31,1,1,-1.0,1,0,39
1,43,0,1,-1.0,0,0,5
1,39,1,0,-1.0,1,1,5
1,31,0,0,-1.0,0,1,3
1,22,1,3,-1.0,1,0,142
0,33,0,0,0.0,1,1,2
1,21,1,1,115.0,1,0,5
1,23,0,1,-1.0,1,0,120
0,29,1,0,-1.0,1,1,28
1,62,1,2,-4.0,1,1,3
0,56,0,1,-24.0,1,0,0
0,24,0,4,-1.0,1,0,2
0,44,1,0,-1.0,0,1,0
1,22,0,2,-1.0,1,0,1
0,28,0,4,-1.0,1,0,2
1,30,0,0,0.0,1,1,0
1,32,1,1,0.0,0,0,0
1,51,1,3,-1.0,1,1,16
1,21,0,0,-1.0,1,1,2
1,21,0,2,-1.0,1,0,18
1,27,0,3,-1.0,1,0,9
1,28,0,0,0.0,1,1,0
0,31,0,0,-1.0,1,1,2
1,33,0,0,-1.0,0,0,1
0,49,1,2,-1.0,1,1,0
0,41,0,2,-1.0,1,1,15
1,20,1,0,-1.0,0,1,1
1,31,0,10,-1.0,1,0,181
1,25,0,5,-1.0,1,0,49
1,23,0,4,0.0,1,0,192
1,26,1,0,-1.0,0,1,2
0,45,0,6,-1.0,1,0,1
1,28,1,1,0.0,0,1,1
0,28,0,13,-1.0,1,0,32
1,39,1,0,-3.0,1,0,2
1,59,0,1,-2.0,1,0,1
1,52,0,4,-5.0,0,1,4
1,36,0,1,-1.0,0,1,3
1,54,0,5,149.0,1,1,93
1,32,1,0,500.0,1,0,2
1,54,0,3,-66.0,0,1,66
1,30,0,2,-1.0,1,0,1
0,21,0,0,-1.0,0,0,0
1,25,0,2,0.0,0,0,4
1,26,0,1,79.0,1,0,221
1,22,0,0,0.0,1,1,-1
1,61,0,20,-1.0,0,0,30
1,24,1,2,-1.0,1,1,32
0,26,1,2,22.0,1,0,0
0,34,0,6,-1.0,1,1,0
1,45,0,12,-1.0,0,0,3
1,22,0,1,235.0,1,0,58
1,54,0,4,0.0,1,0,1
1,51,0,8,-1.0,0,1,25
1,28,0,0,-1.0,1,1,0
1,23,1,0,0.0,1,1,1
1,30,1,0,-1.0,1,0,1
1,25,0,0,0.0,0,0,1
1,25,1,2,-1.0,1,1,9
1,28,1,2,-1.0,1,1,0
0,32,0,0,0.0,0,0,-1
1,35,0,7,-1.0,1,1,28
1,49,0,0,-1.0,0,0,4
1,36,1,5,-1.0,1,0,0
1,33,0,16,0.0,0,0,33
1,30,0,1,-1.0,1,1,1
0,58,1,1,-3.0,0,1,-1
1,22,0,2,0.0,1,1,13
1,28,1,2,3.0,1,0,2
1,28,0,0,0.0,0,0,0
1,26,0,6,-1.0,1,0,4
0,36,1,3,-2.0,1,0,1
1,23,1,0,0.0,1,1,1
1,22,0,0,0.0,1,0,1
1,25,0,10,410.0,1,0,260
1,26,0,0,-1.0,1,1,1
1,25,0,1,0.0,1,1,0
1,26,1,7,-125.0,1,0,0
1,40,0,2,-1.0,0,1,1
1,28,0,0,-1.0,0,0,0
1,56,0,1,-1.0,1,1,1
1,51,1,3,-87.0,1,1,86
1,36,0,0,-1.0,1,1,280
1,51,1,0,-1.0,0,1,1
0,35,0,9,-1.0,1,1,173
1,24,1,0,-1.0,0,0,0
1,66,0,5,-40.0,0,0,25
1,27,0,6,-1.0,0,0,1
1,22,1,2,0.0,1,0,1
1,43,1,2,-41.0,1,1,40
1,22,0,2,-64.0,1,1,49
1,31,0,4,67.0,0,0,47
0,23,1,4,-1.0,0,0,133
0,27,1,0,0.0,0,0,-1
1,31,0,8,-1.0,1,0,0
1,61,0,29,-50.0,1,0,18
1,25,1,3,-1.0,1,1,7
0,52,1,0,-1.0,0,1,0
1,35,0,0,-1.0,1,1,0
0,24,1,0,-3.0,1,1,0
1,50,0,13,160.0,0,0,60
1,57,0,0,0.0,1,1,6
1,38,1,2,-1.0,1,1,1
1,22,0,1,-66.0,1,1,63
1,26,0,1,-2.0,0,1,1
1,25,0,8,-230.0,1,1,185
1,20,0,3,-1.0,1,0,21
1,34,0,2,-1.0,1,1,1
1,25,0,11,-1.0,0,0,29
0,24,1,0,-1.0,1,1,0
1,24,0,4,-40.0,1,1,40
1,49,1,4,0.0,0,0,17
1,27,0,15,-1.0,1,0,30
1,28,0,10,-20.0,1,0,20
1,55,1,0,-1.0,1,1,0
1,47,1,3,-1.0,0,0,12
1,55,0,10,-1.0,0,0,4
1,22,0,0,-1.0,1,0,1
1,32,0,9,-1.0,1,1,111
1,55,1,0,-1.0,1,1,0
1,23,0,3,0.0,0,1,6
1,54,1,2,-29.0,1,0,29
1,40,0,0,-1.0,1,1,19
1,27,0,0,-1.0,0,0,1
1,36,1,4,85.0,0,0,11
0,29,0,5,0.0,1,1,1
0,45,1,0,-1.0,0,1,0
1,25,0,2,-1.0,0,1,64
1,40,1,4,-1.0,1,0,33
